file,true_mod,snr_db,arm,chosen_mod,mod_correct,status,confidence,est_ber,est_ber_valid,measured_ber,decodes,confidently_wrong,old_rule_ok,lock_failures,chain_runs,secs,reason
2fsk_20dB_6029,2fsk,20,search,2fsk,True,ok,0.9558,0.0,True,0.0,True,False,True,,1,0.261,
2fsk_20dB_7029,2fsk,20,truth-params,2fsk,True,ok,0.9556,0.0,True,0.0,True,False,True,,1,0.065,
2fsk_20dB_7029,2fsk,20,s2-top,2fsk,True,ok,0.9556,0.0,True,0.0,True,False,True,,1,0.065,
2fsk_20dB_7029,2fsk,20,search,2fsk,True,ok,0.9556,0.0,True,0.0,True,False,True,,1,0.289,
2fsk_20dB_8029,2fsk,20,truth-params,2fsk,True,ok,0.9557,0.0,True,0.0,True,False,True,,1,0.066,
2fsk_20dB_8029,2fsk,20,s2-top,2fsk,True,ok,0.9557,0.0,True,0.0,True,False,True,,1,0.066,
2fsk_20dB_8029,2fsk,20,search,2fsk,True,ok,0.9557,0.0,True,0.0,True,False,True,,1,0.273,
2fsk_4dB_2024,2fsk,4,truth-params,2fsk,True,ok,0.7273,0.00299025,True,0.003756,True,False,True,,1,0.057,
2fsk_4dB_2024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.026,"no symbol-rate line at 48479 Hz (1.6x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_2024,2fsk,4,search,2fsk,True,ok,0.7273,0.00299025,True,0.003756,True,False,True,,2,0.374,
2fsk_4dB_3024,2fsk,4,truth-params,2fsk,True,ok,0.7274,0.00277979,True,0.00381,True,False,True,,1,0.056,
2fsk_4dB_3024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.03,"no symbol-rate line at 14914 Hz (1.0x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_3024,2fsk,4,search,2fsk,True,ok,0.7274,0.00277979,True,0.00381,True,False,True,,2,0.42,
2fsk_4dB_4024,2fsk,4,truth-params,2fsk,True,ok,0.7266,0.00318759,True,0.004014,True,False,True,,1,0.048,
2fsk_4dB_4024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.033,"no symbol-rate line at 47409 Hz (1.9x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_4024,2fsk,4,search,2fsk,True,ok,0.7266,0.00318759,True,0.004014,True,False,True,,10,6.994,
2fsk_4dB_5024,2fsk,4,truth-params,2fsk,True,ok,0.7285,0.00287139,True,0.003559,True,False,True,,1,0.054,
2fsk_4dB_5024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.027,"no symbol-rate line at 43216 Hz (2.2x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_5024,2fsk,4,search,2fsk,True,ok,0.7285,0.00287139,True,0.003559,True,False,True,,6,3.406,
2fsk_4dB_6024,2fsk,4,truth-params,2fsk,True,ok,0.727,0.0028469,True,0.003358,True,False,True,,1,0.053,
2fsk_4dB_6024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.028,"no symbol-rate line at 51061 Hz (1.6x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_6024,2fsk,4,search,2fsk,True,ok,0.727,0.0028469,True,0.003358,True,False,True,,2,0.372,
2fsk_4dB_7024,2fsk,4,truth-params,2fsk,True,ok,0.7296,0.00282163,True,0.003961,True,False,True,,1,0.062,
2fsk_4dB_7024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.029,"no symbol-rate line at 45265 Hz (1.5x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_7024,2fsk,4,search,2fsk,True,ok,0.7296,0.00282163,True,0.003961,True,False,True,,2,0.337,
2fsk_4dB_8024,2fsk,4,truth-params,2fsk,True,ok,0.7277,0.00284855,True,0.00351,True,False,True,,1,0.061,
2fsk_4dB_8024,2fsk,4,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.027,"no symbol-rate line at 72517 Hz (0.8x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_4dB_8024,2fsk,4,search,2fsk,True,ok,0.7277,0.00284855,True,0.00351,True,False,True,,6,5.303,
2fsk_8dB_2025,2fsk,8,truth-params,2fsk,True,ok,0.8254,2.4e-07,True,0.0,True,False,True,,1,0.057,
2fsk_8dB_2025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.026,"no symbol-rate line at 11987 Hz (1.0x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_2025,2fsk,8,search,2fsk,True,ok,0.8254,2.4e-07,True,0.0,True,False,True,,2,0.353,
2fsk_8dB_3025,2fsk,8,truth-params,2fsk,True,ok,0.8254,7e-08,True,0.0,True,False,True,,1,0.06,
2fsk_8dB_3025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.026,"no symbol-rate line at 41822 Hz (0.5x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_3025,2fsk,8,search,2fsk,True,ok,0.8254,7e-08,True,0.0,True,False,True,,2,0.366,
2fsk_8dB_4025,2fsk,8,truth-params,2fsk,True,ok,0.8253,2.25e-06,True,0.0,True,False,True,,1,0.053,
2fsk_8dB_4025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.028,"no symbol-rate line at 20364 Hz (2.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_4025,2fsk,8,search,2fsk,True,ok,0.8253,2.25e-06,True,0.0,True,False,True,,6,1.867,
2fsk_8dB_5025,2fsk,8,truth-params,2fsk,True,ok,0.8253,2.7e-07,True,0.0,True,False,True,,1,0.054,
2fsk_8dB_5025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.026,"no symbol-rate line at 45043 Hz (2.2x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_5025,2fsk,8,search,2fsk,True,ok,0.8253,2.7e-07,True,0.0,True,False,True,,2,0.343,
2fsk_8dB_6025,2fsk,8,truth-params,2fsk,True,ok,0.826,2.6e-07,True,0.0,True,False,True,,1,0.056,
2fsk_8dB_6025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.03,"no symbol-rate line at 78765 Hz (1.9x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_6025,2fsk,8,search,2fsk,True,ok,0.826,2.6e-07,True,0.0,True,False,True,,2,0.355,
2fsk_8dB_7025,2fsk,8,truth-params,2fsk,True,ok,0.8252,9e-08,True,0.0,True,False,True,,1,0.06,
2fsk_8dB_7025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.029,"no symbol-rate line at 45559 Hz (2.9x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_7025,2fsk,8,search,2fsk,True,ok,0.8252,9e-08,True,0.0,True,False,True,,2,0.384,
2fsk_8dB_8025,2fsk,8,truth-params,2fsk,True,ok,0.8259,1.4e-07,True,0.0,True,False,True,,1,0.052,
2fsk_8dB_8025,2fsk,8,s2-top,2fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.031,"no symbol-rate line at 41598 Hz (2.2x local median, needs 4.5x) - either nothing is here or the rate is wrong"
2fsk_8dB_8025,2fsk,8,search,2fsk,True,ok,0.8259,1.4e-07,True,0.0,True,False,True,,2,0.362,
4fsk_10dB_2032,4fsk,10,truth-params,4fsk,True,ok,0.7978,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_10dB_2032,4fsk,10,s2-top,4fsk,True,ok,0.7977,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_10dB_2032,4fsk,10,search,4fsk,True,ok,0.7977,0.0,True,0.0,True,False,True,,1,0.105,
4fsk_10dB_3032,4fsk,10,truth-params,4fsk,True,ok,0.7971,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_10dB_3032,4fsk,10,s2-top,4fsk,True,ok,0.7971,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_10dB_3032,4fsk,10,search,4fsk,True,ok,0.7971,0.0,True,0.0,True,False,True,,1,0.104,
4fsk_10dB_4032,4fsk,10,truth-params,4fsk,True,ok,0.797,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_10dB_4032,4fsk,10,s2-top,4fsk,True,ok,0.797,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_10dB_4032,4fsk,10,search,4fsk,True,ok,0.797,0.0,True,0.0,True,False,True,,1,0.102,
4fsk_10dB_5032,4fsk,10,truth-params,4fsk,True,ok,0.798,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_10dB_5032,4fsk,10,s2-top,4fsk,True,ok,0.798,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_10dB_5032,4fsk,10,search,4fsk,True,ok,0.798,0.0,True,0.0,True,False,True,,1,0.118,
4fsk_10dB_6032,4fsk,10,truth-params,4fsk,True,ok,0.7978,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_10dB_6032,4fsk,10,s2-top,4fsk,True,ok,0.7978,0.0,True,0.0,True,False,True,,1,0.046,
4fsk_10dB_6032,4fsk,10,search,4fsk,True,ok,0.7978,0.0,True,0.0,True,False,True,,1,0.111,
4fsk_10dB_7032,4fsk,10,truth-params,4fsk,True,ok,0.7977,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_10dB_7032,4fsk,10,s2-top,4fsk,True,ok,0.7977,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_10dB_7032,4fsk,10,search,4fsk,True,ok,0.7977,0.0,True,0.0,True,False,True,,1,0.105,
4fsk_10dB_8032,4fsk,10,truth-params,4fsk,True,ok,0.7973,0.0,True,0.0,True,False,True,,1,0.039,
4fsk_10dB_8032,4fsk,10,s2-top,4fsk,True,ok,0.7973,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_10dB_8032,4fsk,10,search,4fsk,True,ok,0.7973,0.0,True,0.0,True,False,True,,1,0.105,
4fsk_13dB_2033,4fsk,13,truth-params,4fsk,True,ok,0.8565,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_13dB_2033,4fsk,13,s2-top,4fsk,True,ok,0.8565,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_13dB_2033,4fsk,13,search,4fsk,True,ok,0.8565,0.0,True,0.0,True,False,True,,1,0.109,
4fsk_13dB_3033,4fsk,13,truth-params,4fsk,True,ok,0.8559,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_13dB_3033,4fsk,13,s2-top,4fsk,True,ok,0.8559,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_13dB_3033,4fsk,13,search,4fsk,True,ok,0.8559,0.0,True,0.0,True,False,True,,1,0.109,
4fsk_13dB_4033,4fsk,13,truth-params,4fsk,True,ok,0.8557,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_13dB_4033,4fsk,13,s2-top,4fsk,True,ok,0.8557,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_13dB_4033,4fsk,13,search,4fsk,True,ok,0.8557,0.0,True,0.0,True,False,True,,1,0.102,
4fsk_13dB_5033,4fsk,13,truth-params,4fsk,True,ok,0.8565,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_13dB_5033,4fsk,13,s2-top,4fsk,True,ok,0.8565,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_13dB_5033,4fsk,13,search,4fsk,True,ok,0.8565,0.0,True,0.0,True,False,True,,1,0.111,
4fsk_13dB_6033,4fsk,13,truth-params,4fsk,True,ok,0.8561,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_13dB_6033,4fsk,13,s2-top,4fsk,True,ok,0.8561,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_13dB_6033,4fsk,13,search,4fsk,True,ok,0.8561,0.0,True,0.0,True,False,True,,1,0.108,
4fsk_13dB_7033,4fsk,13,truth-params,4fsk,True,ok,0.8562,0.0,True,0.0,True,False,True,,1,0.039,
4fsk_13dB_7033,4fsk,13,s2-top,4fsk,True,ok,0.8562,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_13dB_7033,4fsk,13,search,4fsk,True,ok,0.8562,0.0,True,0.0,True,False,True,,1,0.106,
4fsk_13dB_8033,4fsk,13,truth-params,4fsk,True,ok,0.8561,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_13dB_8033,4fsk,13,s2-top,4fsk,True,ok,0.8561,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_13dB_8033,4fsk,13,search,4fsk,True,ok,0.8561,0.0,True,0.0,True,False,True,,1,0.1,
4fsk_15dB_2034,4fsk,15,truth-params,4fsk,True,ok,0.8858,0.0,True,0.0,True,False,True,,1,0.039,
4fsk_15dB_2034,4fsk,15,s2-top,4fsk,True,ok,0.8858,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_15dB_2034,4fsk,15,search,4fsk,True,ok,0.8858,0.0,True,0.0,True,False,True,,1,0.112,
4fsk_15dB_3034,4fsk,15,truth-params,4fsk,True,ok,0.8855,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_15dB_3034,4fsk,15,s2-top,4fsk,True,ok,0.8855,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_15dB_3034,4fsk,15,search,4fsk,True,ok,0.8855,0.0,True,0.0,True,False,True,,1,0.105,
4fsk_15dB_4034,4fsk,15,truth-params,4fsk,True,ok,0.8857,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_15dB_4034,4fsk,15,s2-top,4fsk,True,ok,0.8856,0.0,True,0.0,True,False,True,,1,0.048,
4fsk_15dB_4034,4fsk,15,search,4fsk,True,ok,0.8856,0.0,True,0.0,True,False,True,,1,0.108,
4fsk_15dB_5034,4fsk,15,truth-params,4fsk,True,ok,0.8851,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_15dB_5034,4fsk,15,s2-top,4fsk,True,ok,0.8851,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_15dB_5034,4fsk,15,search,4fsk,True,ok,0.8851,0.0,True,0.0,True,False,True,,1,0.105,
4fsk_15dB_6034,4fsk,15,truth-params,4fsk,True,ok,0.8859,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_15dB_6034,4fsk,15,s2-top,4fsk,True,ok,0.8859,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_15dB_6034,4fsk,15,search,4fsk,True,ok,0.8859,0.0,True,0.0,True,False,True,,1,0.106,
4fsk_15dB_7034,4fsk,15,truth-params,4fsk,True,ok,0.8857,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_15dB_7034,4fsk,15,s2-top,4fsk,True,ok,0.8857,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_15dB_7034,4fsk,15,search,4fsk,True,ok,0.8857,0.0,True,0.0,True,False,True,,1,0.108,
4fsk_15dB_8034,4fsk,15,truth-params,4fsk,True,ok,0.8853,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_15dB_8034,4fsk,15,s2-top,4fsk,True,ok,0.8853,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_15dB_8034,4fsk,15,search,4fsk,True,ok,0.8853,0.0,True,0.0,True,False,True,,1,0.107,
4fsk_20dB_2035,4fsk,20,truth-params,4fsk,True,ok,0.9355,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_20dB_2035,4fsk,20,s2-top,4fsk,True,ok,0.9355,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_20dB_2035,4fsk,20,search,4fsk,True,ok,0.9355,0.0,True,0.0,True,False,True,,2,0.131,
4fsk_20dB_3035,4fsk,20,truth-params,4fsk,True,ok,0.9354,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_20dB_3035,4fsk,20,s2-top,4fsk,True,ok,0.9354,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_20dB_3035,4fsk,20,search,4fsk,True,ok,0.9354,0.0,True,0.0,True,False,True,,2,0.128,
4fsk_20dB_4035,4fsk,20,truth-params,4fsk,True,ok,0.9357,0.0,True,0.0,True,False,True,,1,0.065,
4fsk_20dB_4035,4fsk,20,s2-top,4fsk,True,ok,0.9357,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_20dB_4035,4fsk,20,search,4fsk,True,ok,0.9357,0.0,True,0.0,True,False,True,,2,0.138,
4fsk_20dB_5035,4fsk,20,truth-params,4fsk,True,ok,0.9354,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_20dB_5035,4fsk,20,s2-top,4fsk,True,ok,0.9354,0.0,True,0.0,True,False,True,,1,0.043,
4fsk_20dB_5035,4fsk,20,search,4fsk,True,ok,0.9354,0.0,True,0.0,True,False,True,,2,0.132,
4fsk_20dB_6035,4fsk,20,truth-params,4fsk,True,ok,0.9356,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_20dB_6035,4fsk,20,s2-top,4fsk,True,ok,0.9356,0.0,True,0.0,True,False,True,,1,0.042,
4fsk_20dB_6035,4fsk,20,search,4fsk,True,ok,0.9356,0.0,True,0.0,True,False,True,,1,0.111,
4fsk_20dB_7035,4fsk,20,truth-params,4fsk,True,ok,0.9357,0.0,True,0.0,True,False,True,,1,0.04,
4fsk_20dB_7035,4fsk,20,s2-top,4fsk,True,ok,0.9357,0.0,True,0.0,True,False,True,,1,0.045,
4fsk_20dB_7035,4fsk,20,search,4fsk,True,ok,0.9357,0.0,True,0.0,True,False,True,,2,0.126,
4fsk_20dB_8035,4fsk,20,truth-params,4fsk,True,ok,0.9355,0.0,True,0.0,True,False,True,,1,0.041,
4fsk_20dB_8035,4fsk,20,s2-top,4fsk,True,ok,0.9355,0.0,True,0.0,True,False,True,,1,0.044,
4fsk_20dB_8035,4fsk,20,search,4fsk,True,ok,0.9355,0.0,True,0.0,True,False,True,,2,0.138,
4fsk_4dB_2030,4fsk,4,truth-params,4fsk,True,ok,0.6046,0.00438201,True,0.005521,True,False,True,,1,0.033,
4fsk_4dB_2030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 65634 Hz (0.6x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_2030,4fsk,4,search,4fsk,True,ok,0.6046,0.00438201,True,0.005521,True,False,True,,2,0.15,
4fsk_4dB_3030,4fsk,4,truth-params,4fsk,True,ok,0.6036,0.00468088,True,0.006721,True,False,True,,1,0.033,
4fsk_4dB_3030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 28802 Hz (2.0x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_3030,4fsk,4,search,4fsk,True,ok,0.6036,0.00468088,True,0.006721,True,False,True,,4,0.242,
4fsk_4dB_4030,4fsk,4,truth-params,4fsk,True,ok,0.6042,0.00471068,True,0.005764,True,False,True,,1,0.033,
4fsk_4dB_4030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 39537 Hz (1.7x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_4030,4fsk,4,search,4fsk,True,ok,0.6042,0.00471068,True,0.005764,True,False,True,,2,0.162,
4fsk_4dB_5030,4fsk,4,truth-params,4fsk,True,ok,0.6031,0.00442459,True,0.005714,True,False,True,,1,0.036,
4fsk_4dB_5030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 71672 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_5030,4fsk,4,search,4fsk,True,ok,0.6031,0.00442459,True,0.005714,True,False,True,,2,0.145,
4fsk_4dB_6030,4fsk,4,truth-params,4fsk,True,ok,0.604,0.00447887,True,0.006719,True,False,True,,1,0.031,
4fsk_4dB_6030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 31691 Hz (2.4x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_6030,4fsk,4,search,4fsk,True,ok,0.604,0.00447887,True,0.006719,True,False,True,,4,0.218,
4fsk_4dB_7030,4fsk,4,truth-params,4fsk,True,ok,0.6042,0.00482277,True,0.00561,True,False,True,,1,0.032,
4fsk_4dB_7030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 9543 Hz (1.5x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_7030,4fsk,4,search,4fsk,True,ok,0.6042,0.00482277,True,0.00561,True,False,True,,4,0.219,
4fsk_4dB_8030,4fsk,4,truth-params,4fsk,True,ok,0.6032,0.00473705,True,0.005564,True,False,True,,1,0.04,
4fsk_4dB_8030,4fsk,4,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 21056 Hz (0.8x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_4dB_8030,4fsk,4,search,4fsk,True,ok,0.6032,0.00473705,True,0.005564,True,False,True,,2,0.147,
4fsk_8dB_2031,4fsk,8,truth-params,4fsk,True,ok,0.7453,8.6e-07,True,0.0,True,False,True,,1,0.032,
4fsk_8dB_2031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 47713 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_2031,4fsk,8,search,4fsk,True,ok,0.7453,8.6e-07,True,0.0,True,False,True,,10,3.372,
4fsk_8dB_3031,4fsk,8,truth-params,4fsk,True,ok,0.7445,1.3e-07,True,0.0,True,False,True,,1,0.036,
4fsk_8dB_3031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 12591 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_3031,4fsk,8,search,4fsk,True,ok,0.7445,1.3e-07,True,0.0,True,False,True,,2,0.149,
4fsk_8dB_4031,4fsk,8,truth-params,4fsk,True,ok,0.7453,1.3e-07,True,0.0,True,False,True,,1,0.032,
4fsk_8dB_4031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 76668 Hz (1.1x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_4031,4fsk,8,search,4fsk,True,ok,0.7453,1.3e-07,True,0.0,True,False,True,,4,0.228,
4fsk_8dB_5031,4fsk,8,truth-params,4fsk,True,ok,0.7462,1.185e-05,True,0.0,True,False,True,,1,0.033,
4fsk_8dB_5031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.015,"no symbol-rate line at 28026 Hz (1.4x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_5031,4fsk,8,search,4fsk,True,ok,0.7462,1.185e-05,True,0.0,True,False,True,,2,0.15,
4fsk_8dB_6031,4fsk,8,truth-params,4fsk,True,ok,0.747,1.3e-07,True,0.0,True,False,True,,1,0.031,
4fsk_8dB_6031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.011,"no symbol-rate line at 25639 Hz (0.7x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_6031,4fsk,8,search,4fsk,True,ok,0.747,1.3e-07,True,0.0,True,False,True,,4,0.228,
4fsk_8dB_7031,4fsk,8,truth-params,4fsk,True,ok,0.745,1.147e-05,True,0.0,True,False,True,,1,0.032,
4fsk_8dB_7031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.014,"no symbol-rate line at 19736 Hz (0.3x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_7031,4fsk,8,search,4fsk,True,ok,0.745,1.147e-05,True,0.0,True,False,True,,12,1.681,search truncated by a ceiling of 12 chain runs: 12 of 20 surviving candidates were run and 8 never reached - this is the
4fsk_8dB_8031,4fsk,8,truth-params,4fsk,True,ok,0.7468,1.17e-06,True,0.0,True,False,True,,1,0.034,
4fsk_8dB_8031,4fsk,8,s2-top,4fsk,True,failed,0.0,1.0,False,1.0,False,False,False,signal_present,1,0.012,"no symbol-rate line at 72882 Hz (1.7x local median, needs 4.5x) - either nothing is here or the rate is wrong"
4fsk_8dB_8031,4fsk,8,search,4fsk,True,ok,0.7468,1.17e-06,True,0.0,True,False,True,,4,0.233,
8psk_10dB_2014,8psk,10,truth-params,8psk,True,ok,0.6594,0.00030768,True,0.000301,True,False,True,,1,0.349,
8psk_10dB_2014,8psk,10,s2-top,8psk,True,ok,0.6593,0.00030774,True,0.000301,True,False,True,,1,0.305,
8psk_10dB_2014,8psk,10,search,8psk,True,ok,0.6593,0.00030774,True,0.000301,True,False,True,,1,0.349,
8psk_10dB_3014,8psk,10,truth-params,8psk,True,ok,0.6508,0.000298,True,0.0002,True,False,True,,1,0.34,
8psk_10dB_3014,8psk,10,s2-top,8psk,True,ok,0.6509,0.00029803,True,0.0002,True,False,True,,1,0.308,
8psk_10dB_3014,8psk,10,search,8psk,True,ok,0.6509,0.00029803,True,0.0002,True,False,True,,1,0.343,
8psk_10dB_4014,8psk,10,truth-params,8psk,True,ok,0.672,0.00033642,True,0.000351,True,False,True,,1,0.342,
8psk_10dB_4014,8psk,10,s2-top,8psk,True,ok,0.672,0.00033643,True,0.000351,True,False,True,,1,0.306,
8psk_10dB_4014,8psk,10,search,8psk,True,ok,0.672,0.00033643,True,0.000351,True,False,True,,1,0.346,
8psk_10dB_5014,8psk,10,truth-params,8psk,True,ok,0.6655,0.00028496,True,0.000301,True,False,True,,1,0.341,
8psk_10dB_5014,8psk,10,s2-top,8psk,True,ok,0.6655,0.00028496,True,0.000301,True,False,True,,1,0.303,
8psk_10dB_5014,8psk,10,search,8psk,True,ok,0.6655,0.00028496,True,0.000301,True,False,True,,1,0.335,
8psk_10dB_6014,8psk,10,truth-params,8psk,True,ok,0.6514,0.00030786,True,0.000401,True,False,True,,1,0.346,
8psk_10dB_6014,8psk,10,s2-top,8psk,True,ok,0.6514,0.00030786,True,0.000401,True,False,True,,1,0.31,
8psk_10dB_6014,8psk,10,search,8psk,True,ok,0.6514,0.00030786,True,0.000401,True,False,True,,1,0.348,
8psk_10dB_7014,8psk,10,truth-params,8psk,True,ok,0.6511,0.00035089,True,0.000301,True,False,True,,1,0.338,
8psk_10dB_7014,8psk,10,s2-top,8psk,True,ok,0.6513,0.00035091,True,0.000301,True,False,True,,1,0.305,
8psk_10dB_7014,8psk,10,search,8psk,True,ok,0.6513,0.00035091,True,0.000301,True,False,True,,1,0.342,
8psk_10dB_8014,8psk,10,truth-params,8psk,True,ok,0.6603,0.00036384,True,0.000351,True,False,True,,1,0.332,
8psk_10dB_8014,8psk,10,s2-top,8psk,True,ok,0.6603,0.00036384,True,0.000351,True,False,True,,1,0.308,
8psk_10dB_8014,8psk,10,search,8psk,True,ok,0.6603,0.00036384,True,0.000351,True,False,True,,1,0.338,
8psk_13dB_2015,8psk,13,truth-params,8psk,True,ok,0.8023,1.6e-07,True,0.0,True,False,True,,1,0.332,
